"Area Code","Area Description","Jur Code","Jur Description","Roll Number","Neigh Code","Neigh Description","Property Address","Street Name","Legal Description",PID,"Primary Actual Use Code","Primary Actual Use Desc","Pred Manual Class Code","Pred Manual Class Desc","Land Actual Value","Improvement Actual Value","Total Actual Value","Land Dimension","Land Size","Land Depth","Document Number 1","Sale Date 1","Sale Price 1","Sale Type 1","Sale Category 1","Sale Status 1","Multi Sale Flag 1","Document No 2","Sale Date 2","Sale Price 2","Sale Type 2","Sale Category 2","Sale Status 2","Multi Sale Flag 2","Document No 3","Sale Date 3","Sale Price 3","Sale Type 3","Sale Category 3","Sale Status 3","Multi Sale Flag 3",lat,lng
23,Kamloops,724,"Kamloops Rural",74001000,311,"North East Of Kamloops-Rural","UNIT 1 3099 SHUSWAP RD","SHUSWAP RD","23724 COUNTRY VIEW ESTATES Manufactured Home Park, MHP Roll # 23-724-00370.005",,037,"Manufactured Home (Within Manufactured Home Park)",1624,"Manufactured Home-Double Wide - Good Q",0,190000,190000,,,,416592,03JAN2018,156000,Sale,"Manufactured Home",Qualified,F,383867,31MAR2015,140000,Sale,"Manufactured Home",Qualified,F,298913,15NOV2007,155000,Sale,"Manufactured Home",Qualified,F,,
23,Kamloops,508,"Village of Cache Creek",00020004,508,"Village Of Cache Creek","UNIT 4 1200 PARKE RD","PARKE RD","Strata Lot 4, Plan KAS193, District Lot 104, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-608-910,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",49300,47800,97100,,,,CA6601644,31JAN2018,127750,Sale,Improved,Qualified,F,LB263918,05DEC2008,65000,Sale,Improved,Reject,F,LA105488,31JUL2006,81500,Sale,Improved,Qualified,F,50.814773,-121.325417
23,Kamloops,724,"Kamloops Rural",74029000,311,"North East Of Kamloops-Rural","UNIT 29 3099 SHUSWAP RD","SHUSWAP RD","23724 COUNTRY VIEW ESTATES Manufactured Home Park, MHP Roll # 23-724-00370.005",,037,"Manufactured Home (Within Manufactured Home Park)",1624,"Manufactured Home-Double Wide - Good Q",0,105000,105000,,,,417517,05FEB2018,59500,Sale,"Manufactured Home",Reject,F,396665,30MAY2016,59500,Sale,"Manufactured Home",Qualified,F,377313,08AUG2014,92000,Sale,"Manufactured Home",Reject,F,,
23,Kamloops,508,"Village of Cache Creek",00197175,508,"Village Of Cache Creek","1598 CUMMING BLVD","CUMMING BLVD","Lot 14, Plan KAP27193, District Lot 556, Kamloops Div of Yale Land District",004-859-740,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",21700,153000,174700,"Square Feet",6534,,CA6707349,29MAR2018,205000,Sale,Improved,Qualified,F,CA444648,15MAY2007,175000,Sale,Improved,Qualified,F,KX123747,06SEP2005,138000,Sale,Improved,Reject,F,50.8122463,-121.3109403
23,Kamloops,724,"Kamloops Rural",75000533,325,"East Of Kamloops Rural","UNIT 53A 4965 PINE ACRES RD","PINE ACRES RD","23724 PONDEROSA PINES Manufactured Home Park, MHP Roll # 23-724-00675.096",,037,"Manufactured Home (Within Manufactured Home Park)",1615,"Manufactured Home-Single Wide -Very Good Q",0,143000,143000,,,,417493,02FEB2018,115000,Sale,"Manufactured Home",Qualified,F,262559,09NOV2005,80361,Sale,"Manufactured Home",Reject,F,,,,,,,,,
23,Kamloops,212,"City of Kamloops",4002000146,040,"Aberdeen, Dufferin, Versatile","UNIT 41 1900 HUGH ALLAN DR","HUGH ALLAN DR","Strata Lot 43, Plan KAS3282, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIA",027-730-689,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",140000,218000,358000,,,,CA6633147,19FEB2018,358000,Sale,Improved,Reject,F,CA2463201,30MAR2012,325000,Sale,Improved,Qualified,F,CA1062929,26FEB2009,304440,Sale,Improved,Qualified,F,50.6539268,-120.3998163
23,Kamloops,508,"Village of Cache Creek",70150032,508,"Village Of Cache Creek","UNIT 3 1253 OLD CARIBOO RD","OLD CARIBOO RD","23508 SARVER S Manufactured Home Park, MHP Roll # 23-508-00103.000",,037,"Manufactured Home (Within Manufactured Home Park)",1611,"Manufactured Home-Single Wide -Low Q",0,14400,14400,,,,418647,19MAR2018,15000,Sale,"Manufactured Home",Reject,F,412311,04SEP2017,10500,Sale,"Manufactured Home",Reject,F,367750,16SEP2013,15000,Sale,"Manufactured Home",Qualified,F,50.8097135,-121.3296917
23,Kamloops,724,"Kamloops Rural",75000621,325,"East Of Kamloops Rural","UNIT 62 4965 PINE ACRES RD","PINE ACRES RD","23724 PONDEROSA PINES Manufactured Home Park, MHP Roll # 23-724-00675.096",,037,"Manufactured Home (Within Manufactured Home Park)",1614,"Manufactured Home-Single Wide - Good Q",0,73400,73400,,,,416823,11JAN2018,75000,Sale,"Manufactured Home",Qualified,F,358001,04OCT2012,80000,Sale,"Manufactured Home",Qualified,F,238310,28JUN2004,48000,Sale,"Manufactured Home",Qualified,F,,
23,Kamloops,212,"City of Kamloops",4002000326,040,"Aberdeen, Dufferin, Versatile","1930 SNOWBERRY CRES","SNOWBERRY CRES","Lot 14, Plan KAP74765, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",025-827-677,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",168000,304000,472000,"Square Feet",4273,,CA6570890,16JAN2018,472000,Sale,Improved,Reject,F,CA2955822,17JAN2013,417500,Sale,Improved,Qualified,F,LB327506,29JUL2009,394500,Sale,Improved,Qualified,F,50.6498783,-120.3959334
23,Kamloops,508,"Village of Cache Creek",70190072,508,"Village Of Cache Creek","UNIT 7 701 TRANS CANADA HWY","TRANS CANADA HWY","23508 SAGE & SANDS Manufactured Home Park, MHP Roll # 23-508-00123.100",,037,"Manufactured Home (Within Manufactured Home Park)",1611,"Manufactured Home-Single Wide -Low Q",0,8600,8600,,,,417796,15FEB2018,3000,Sale,"Manufactured Home",Reject,F,416314,18DEC2017,3000,Sale,"Manufactured Home",Qualified,F,161619,09APR1999,14000,Sale,"Manufactured Home",Qualified,F,50.7921601,-121.3189074
23,Kamloops,726,"Kamloops Rural",05634505,640,"Rural South","1833 DEE RD","DEE RD","Lot 1, Plan KAP31731, District Lot 855, Kamloops Div of Yale Land District",003-612-121,000,"Single Family Dwelling",0040,"1 Sty Sfd - All Ages - Substd",54900,66000,120900,Acres,1,,CA6658282,02MAR2018,179000,Sale,Improved,Qualified,F,CA4761615,23OCT2015,170000,Sale,Improved,Qualified,F,KJ24013,30MAR1995,38500,Sale,Improved,Qualified,F,,
23,Kamloops,212,"City of Kamloops",4002000332,040,"Aberdeen, Dufferin, Versatile","1925 SNOWBERRY CRES","SNOWBERRY CRES","Lot 17, Plan KAP74765, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",025-827-707,000,"Single Family Dwelling",0147,"2 Sty Sfd - New Standard",170000,311000,481000,"Square Feet",4004,,CA6589423,25JAN2018,515000,Sale,Improved,Qualified,F,CA2686715,30JUL2012,410000,Sale,Improved,Qualified,F,LB116640,28SEP2007,384900,Sale,Improved,Qualified,F,50.6499455,-120.3967856
23,Kamloops,508,"Village of Cache Creek",70190534,508,"Village Of Cache Creek","UNIT 53 701 TRANS CANADA HWY","TRANS CANADA HWY","23508 SAGE & SANDS Manufactured Home Park, MHP Roll # 23-508-00123.100",,037,"Manufactured Home (Within Manufactured Home Park)",1622,"Manufactured Home-Double Wide - Fair Q",0,20200,20200,,,,417692,13FEB2018,45000,Sale,"Manufactured Home",Reject,F,00254929,23JUN2005,20000,Sale,"Manufactured Home",Reject,F,B65275,20JUL1984,24000,Sale,"Manufactured Home",Qualified,F,50.7921601,-121.3189074
23,Kamloops,726,"Kamloops Rural",06037190,650,"Blackpool & Sunshine Valley","1256 HERN RD","HERN RD","Lot 6, Plan KAP12695, District Lot 1370, Kamloops Div of Yale Land District",008-156-018,000,"Single Family Dwelling",0080,"1 Sty Sfd - After 1930 - Fair",52400,88400,140800,Acres,1.02,,CA6562117,12JAN2018,205000,Sale,Improved,Qualified,F,CA5260619,15JUN2016,100000,Sale,Improved,Reject,F,,,,,,,,,
23,Kamloops,212,"City of Kamloops",4002000461,040,"Aberdeen, Dufferin, Versatile","UNIT 11 1760 COPPERHEAD DR","COPPERHEAD DR","Strata Lot 35, Plan KAS2812, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIA",026-608-031,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",102000,223000,325000,"Square Feet",2766,,CA6706014,29MAR2018,368500,Sale,Improved,Qualified,F,CA4112535,01DEC2014,306000,Sale,Improved,Qualified,F,LA48169,13APR2006,199000,Sale,Improved,Qualified,F,50.6522631,-120.3978825
23,Kamloops,508,"Village of Cache Creek",70190862,508,"Village Of Cache Creek","UNIT 86 701 TRANS CANADA HWY","TRANS CANADA HWY","23508 SAGE & SANDS Manufactured Home Park, MHP Roll # 23-508-00123.100",,037,"Manufactured Home (Within Manufactured Home Park)",1613,"Manufactured Home-Single Wide - Ave Q",0,32100,32100,,,,416726,08JAN2018,47500,Sale,"Manufactured Home",Qualified,F,00320027,22JUN2009,60000,Sale,"Manufactured Home",Qualified,F,261492,20OCT2005,25000,Sale,"Manufactured Home",Qualified,F,50.7921234,-121.3188758
23,Kamloops,726,"Kamloops Rural",06037315,650,"Blackpool & Sunshine Valley","12 JENKINS RD","JENKINS RD","Lot 23, Plan KAP19327, District Lot 1370, Kamloops Div of Yale Land District",003-702-651,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",81500,138000,219500,Acres,0.42,,CA6630244,16FEB2018,150000,Sale,Improved,Reject,F,CA6532577,22DEC2017,229900,Sale,Improved,Reject,F,LB403197,13AUG2010,100000,Sale,Improved,Reject,F,,
23,Kamloops,212,"City of Kamloops",4002000549,040,"Aberdeen, Dufferin, Versatile","1954 SNOWBERRY CRES","SNOWBERRY CRES","Lot 10, Plan KAP85317, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",027-298-833,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",169000,301000,470000,"Square Feet",4983,,CA6627921,15FEB2018,528750,Sale,Improved,Qualified,F,CA835393,11MAR2008,400044,Sale,Improved,Reject,F,,,,,,,,50.6489189,-120.3965811
23,Kamloops,508,"Village of Cache Creek",70710100,508,"Village Of Cache Creek","UNIT 10 1321 OLD CARIBOO RD","OLD CARIBOO RD","23508 OLD CARIBOO Manufactured Home Park, MHP Roll # 23-508-00101.000",,037,"Manufactured Home (Within Manufactured Home Park)",1611,"Manufactured Home-Single Wide -Low Q",0,16100,16100,,,,417367,31JAN2018,51500,Sale,"Manufactured Home",Qualified,F,353851,14JUN2012,18500,Sale,"Manufactured Home",Reject,F,,,,,,,,50.8106348,-121.3305725
23,Kamloops,726,"Kamloops Rural",06045010,650,"Blackpool & Sunshine Valley","1772 OLD N THOMPSON HWY","OLD N THOMPSON HWY","Lot 2, Plan KAP23610, District Lot 1372, Kamloops Div of Yale Land District",006-304-214,038,"Manufactured Home (Not In Manufactured Home Park)",1611,"Manufactured Home-Single Wide -Low Q",38100,29800,67900,Acres,0.46,,CA6603286,31JAN2018,100000,Sale,Improved,Qualified,F,CA3920681,25AUG2014,25000,Sale,Improved,Reject,F,377813,22AUG2014,25000,Sale,"Manufactured Home",Reject,F,,
23,Kamloops,212,"City of Kamloops",4002000646,040,"Aberdeen, Dufferin, Versatile","1707 FOXTAIL DR","FOXTAIL DR","Lot 24, Plan KAP85988, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",027-425-517,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",223000,297000,520000,"Square Feet",6755,,CA6604571,01FEB2018,526500,Sale,Improved,Qualified,F,CA3662273,03APR2014,409000,Sale,Improved,Qualified,F,LB337290,10SEP2009,108256,Sale,Vacant,Qualified,F,50.654153,-120.3962449
23,Kamloops,512,"Village of Chase",00013011,512,"Village Of Chase","201 ASH DR","ASH DR","Lot 11, Plan KAP85712, District Lot 517, Kamloops Div of Yale Land District",027-349-161,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",67500,290000,357500,"Square Feet",4284,,CA6597150,30JAN2018,360000,Sale,Improved,Qualified,F,CA2315208,15DEC2011,325000,Sale,Improved,Qualified,F,CA834600,30JUN2008,83895,Sale,Vacant,Qualified,F,-33.7905144,151.1811887
23,Kamloops,726,"Kamloops Rural",06077100,640,"Rural South","268 BIRCH RD","BIRCH RD","Lot D, Plan KAP23455, District Lot 1419, Kamloops Div of Yale Land District",006-417-787,063,"2 Acres Or More (Manufactured Home)",1615,"Manufactured Home-Single Wide -Very Good Q",65600,156000,221600,Acres,3.33,,418738,22MAR2018,100000,Sale,"Manufactured Home",Reject,F,00320758,13JUL2009,78985,Sale,"Manufactured Home",Reject,F,KW148250,21OCT2004,36000,Sale,Improved,Qualified,F,,
23,Kamloops,212,"City of Kamloops",4002000660,040,"Aberdeen, Dufferin, Versatile","1745 FOXTAIL DR","FOXTAIL DR","Lot 31, Plan KAP85988, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",027-425-584,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",206000,326000,532000,"Square Feet",6616,,CA6599296,31JAN2018,575000,Sale,Improved,Qualified,F,CA1366156,26NOV2009,429500,Sale,Improved,Qualified,F,CA767670,30APR2008,146895,Sale,Vacant,Qualified,F,50.6531113,-120.3964832
23,Kamloops,512,"Village of Chase",00025005,512,"Village Of Chase","515 COTTONWOOD ST","COTTONWOOD ST","Lot 1, Plan KAP31534, District Lot 517, Kamloops Div of Yale Land District, Except Plan 33894",003-659-488,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",77100,234000,311100,Acres,0.17,,CA6626832,15FEB2018,311100,Sale,Improved,Reject,F,CA2162331,26AUG2011,243000,Sale,Improved,Qualified,F,LA78169,09JUN2006,73150,Sale,Improved,Reject,F,50.815945,-119.688238
23,Kamloops,212,"City of Kamloops",4002234000,040,"Aberdeen, Dufferin, Versatile","UNIT 34 1951 LODGEPOLE DR","LODGEPOLE DR","Strata Lot 34, Plan KAS1644, Section 35, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIA",023-134-208,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",125000,187000,312000,"Square Feet",4069,,CA6656407,01MAR2018,298000,Sale,Improved,Qualified,F,LB474324,18JUL2011,256000,Sale,Improved,Qualified,F,LB88244,26JUL2007,225000,Sale,Improved,Qualified,F,50.6510989,-120.3985702
23,Kamloops,512,"Village of Chase",00082050,512,"Village Of Chase","UNIT 200 743 OKANAGAN AVE","OKANAGAN AVE","Strata Lot 1, Plan KAS2079, District Lot 517, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-252-131,284,"Seniors Strata - Care, Independent or Assisted Living",D702,"Strata Apartment - Frame",15100,87700,102800,,,,CA6679535,15MAR2018,135000,Sale,Improved,Qualified,F,CA4605916,14AUG2015,75000,Sale,Improved,Reject,T,CA3276694,06AUG2013,115000,Sale,Improved,Reject,F,50.8188819,-119.6859643
23,Kamloops,212,"City of Kamloops",4002400104,040,"Aberdeen, Dufferin, Versatile","UNIT 109 1120 HUGH ALLAN DR","HUGH ALLAN DR","Strata Lot 53, Plan KAS1824, Section 36, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIA",023-580-224,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",108000,127000,235000,,,,CA6624616,14FEB2018,257000,Sale,Improved,Qualified,F,KX93447,15JUL2005,134900,Sale,Improved,Qualified,F,KX90498,11JUL2005,134900,Sale,Improved,Reject,F,50.6489096,-120.3674712
23,Kamloops,212,"City of Kamloops",4002406025,040,"Aberdeen, Dufferin, Versatile","2165 CROSSHILL DR","CROSSHILL DR","Lot 25, Plan EPP42224, Section 25, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",029-426-162,000,"Single Family Dwelling",0155,"1 Sty Sfd - New Semicustom",187000,425000,612000,"Square Feet",5958,,CA6651092,28FEB2018,673000,Sale,Improved,Qualified,F,CA5516164,20SEP2016,619500,Sale,Improved,Qualified,F,CA5114880,04DEC2014,159000,Sale,Improved,Qualified,F,50.6400418,-120.3778642
23,Kamloops,726,"Kamloops Rural",06169182,650,"Blackpool & Sunshine Valley","23 JENKINS RD","JENKINS RD","Lot 2, Plan KAP31350, District Lot 1601, Kamloops Div of Yale Land District",003-744-680,063,"2 Acres Or More (Manufactured Home)",1612,"Manufactured Home-Single Wide - Fair Q",72800,75900,148700,Acres,2,,417629,08FEB2018,23000,Sale,"Manufactured Home",Reject,F,S30383F,15APR1981,15500,Sale,Vacant,Qualified,F,,,,,,,,,
23,Kamloops,726,"Kamloops Rural",06314240,650,"Blackpool & Sunshine Valley","1290 GAGGIN RD","GAGGIN RD","Lot O, Plan KAP14721, District Lot 1691, Kamloops Div of Yale Land District",008-949-018,020,"Residential Outbuilding Only",0910,"Domestic Garage - Low Quality",39500,17900,57400,Acres,0.36,,WX2072820,24JAN2018,,Sale,Improved,Reject,F,L63486F,15NOV1976,5000,Sale,Improved,Qualified,T,,,,,,,,,
23,Kamloops,512,"Village of Chase",00082072,512,"Village Of Chase","UNIT 303 743 OKANAGAN AVE","OKANAGAN AVE","Strata Lot 12, Plan KAS2079, District Lot 517, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-573-850,284,"Seniors Strata - Care, Independent or Assisted Living",D702,"Strata Apartment - Frame",12100,89400,101500,,,,CA6670221,09MAR2018,165900,Sale,Improved,Qualified,F,CA635341,23NOV2007,160000,Sale,Improved,Qualified,F,LB61614,31MAY2007,123800,Sale,Improved,Reject,F,50.8188819,-119.6859643
23,Kamloops,726,"Kamloops Rural",06517005,660,Avola,"6360 AVOLA VILLAGE RD","AVOLA VILLAGE RD","Lot 1, Plan KAP6364, District Lot 1936, Kamloops Div of Yale Land District",002-991-250,038,"Manufactured Home (Not In Manufactured Home Park)",1612,"Manufactured Home-Single Wide - Fair Q",19300,50600,69900,Acres,0.62,,CA6603030,31JAN2018,77900,Sale,Improved,Reject,F,LA138489,04OCT2006,63000,Sale,Improved,Reject,F,KW171024,02DEC2004,39500,Sale,Improved,Qualified,F,,
23,Kamloops,512,"Village of Chase",00086100,512,"Village Of Chase","755 CEDAR AVE","CEDAR AVE","Lot 1, Plan KAP62348, District Lot 517, Kamloops Div of Yale Land District",024-204-889,038,"Manufactured Home (Not In Manufactured Home Park)",1614,"Manufactured Home-Single Wide - Good Q",54100,101000,155100,Acres,0.17,,CA6566323,15JAN2018,175000,Sale,Improved,Qualified,F,CA5282274,23JUN2016,150000,Sale,Improved,Qualified,F,CA4093751,21NOV2014,130000,Sale,Improved,Qualified,F,50.8193119,-119.6862177
23,Kamloops,726,"Kamloops Rural",06517230,660,Avola,"3845 AVOLA WEST FRTG RD","AVOLA WEST FRTG RD","Lot 14, Plan KAP17355, District Lot 1936, Kamloops Div of Yale Land District",008-407-584,232,"Motel & Auto Court",0504,"Auto Crt And Motel - Before 1960 Above A",48800,111000,159800,Acres,2.27,,WX2072821,24JAN2018,2,Sale,Improved,Reject,F,LB526982,06MAR2014,290600,Sale,Improved,Reject,F,LB525828,23JAN2014,156500,Sale,Improved,Reject,F,,
23,Kamloops,212,"City of Kamloops",4002406026,040,"Aberdeen, Dufferin, Versatile","2159 CROSSHILL DR","CROSSHILL DR","Lot 26, Plan EPP42224, Section 25, Township 19, Range 18, Meridian W6, Kamloops Div of Yale Land District",029-426-171,000,"Single Family Dwelling",0155,"1 Sty Sfd - New Semicustom",187000,400000,587000,"Square Feet",5956,,CA6575167,18JAN2018,640000,Sale,Improved,Qualified,F,CA5444246,23AUG2016,606375,Sale,Improved,Qualified,F,CA4879354,16DEC2015,163800,Sale,Vacant,Qualified,F,50.6400418,-120.3778642
23,Kamloops,512,"Village of Chase",00092000,512,"Village Of Chase","637 SHUSWAP AVE","SHUSWAP AVE","Lot 2, Block A, Plan KAP3927, District Lot 517, Kamloops Div of Yale Land District",002-492-067,200,"Store(S) And Service Commercial",D353,"Retail Store",33700,66900,100600,"Square Feet",3000,,CA6606933,01FEB2018,125000,Sale,Improved,Qualified,F,KJ54416,03AUG1995,67000,Sale,Improved,Qualified,F,,,,,,,,50.819064,-119.689553
23,Kamloops,726,"Kamloops Rural",06518500,660,Avola,"6358 AVOLA VILLAGE RD","AVOLA VILLAGE RD","Lot 2, Plan KAP6364, District Lot 1936, Kamloops Div of Yale Land District",002-991-268,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",15400,0,15400,Acres,0.33,,CA6603031,31JAN2018,17100,Sale,Vacant,Reject,F,LA138490,04OCT2006,10000,Sale,Vacant,Qualified,F,KW171025,02DEC2004,6000,Sale,Vacant,Qualified,F,,
23,Kamloops,212,"City of Kamloops",4015504122,040,"Aberdeen, Dufferin, Versatile","1190 ROCKCRESS DR","ROCKCRESS DR","Lot 22, Plan KAP91909, Section 2, Township 20, Range 18, Meridian W6, Kamloops Div of Yale Land District",028-532-619,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",237000,0,237000,"Square Feet",11082,,CA6595328,30JAN2018,231000,Sale,Vacant,Qualified,F,,,,,,,,,,,,,,,50.6643106,-120.3818521
23,Kamloops,512,"Village of Chase",00237000,512,"Village Of Chase","829 OKANAGAN AVE","OKANAGAN AVE","Lot 6, Block P, Plan KAP514, District Lot 517, Kamloops Div of Yale Land District",012-295-884,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",82800,0,82800,"Width * Depth",60,110,CA6624973,14FEB2018,90000,Sale,Vacant,Qualified,F,KJ43350,07JUN1995,52200,Sale,Improved,Qualified,F,KJ28979,09MAY1995,52200,Sale,Improved,Qualified,F,50.81895,-119.685794
23,Kamloops,726,"Kamloops Rural",06710001,640,"Rural South","3056 HARMON RD","HARMON RD","District Lot 2575, Kamloops Div of Yale Land District, Except Plan 5321 B1947 7741 13659 14890 PCL A(E12627) KAP56424 & KAP60668",013-123-254,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0150,"1 Sty Sfd - After 1930 - Semicustom",118000,278000,396000,Acres,21.7,,CA6650314,28FEB2018,489900,Sale,Improved,Qualified,F,,,,,,,,,,,,,,,,
23,Kamloops,212,"City of Kamloops",5111020070,051,"Sw Rur-Rose Hill,Knuts&Ironmsk","2645 KNUTSFORD HILLS DR","KNUTSFORD HILLS DR","Lot 3, Plan KAP49188, Section 21, Township 19, Range 17, Meridian W6, Kamloops Div of Yale Land District",018-149-294,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0157,"2 Sty Sfd - New Semicustom",512000,983000,1495000,Acres,19.77,,CA6671782,09MAR2018,1000000,Sale,Improved,Reject,F,CA5206454,26MAY2016,500000,Sale,Vacant,Qualified,F,CA3206591,28JUN2013,325000,Sale,Vacant,Qualified,F,50.6230943,-120.3050512
23,Kamloops,512,"Village of Chase",00381015,512,"Village Of Chase","222 AYLMER RD","AYLMER RD","Lot 3, Plan KAP27859, District Lot 517, Kamloops Div of Yale Land District",004-721-071,228,"Automobile Paint Shop, Garages, Etc.",S528,"Service Repair Garage",51400,145000,196400,Acres,0.21,,CA6620638,09FEB2018,196400,Sale,Improved,Reject,F,CA5894605,28MAR2017,300000,Sale,Improved,Qualified,F,KG22460,16MAR1993,65000,Sale,Improved,Qualified,F,50.818858,-119.695663
23,Kamloops,726,"Kamloops Rural",06734004,660,Avola,"3889 MESSITER STATION RD","MESSITER STATION RD","Lot 2, Plan KAP23123, District Lot 2600, Kamloops Div of Yale Land District",006-574-599,038,"Manufactured Home (Not In Manufactured Home Park)",1622,"Manufactured Home-Double Wide - Fair Q",19700,69000,88700,Acres,0.66,,CA6542314,03JAN2018,130000,Sale,Improved,Qualified,F,LB212705,23JUN2008,90000,Sale,Improved,Qualified,F,KV77414,04JUL2003,65000,Sale,Improved,Qualified,F,,
23,Kamloops,212,"City of Kamloops",5111042000,051,"Sw Rur-Rose Hill,Knuts&Ironmsk","ROSE HILL RD","ROSE HILL RD","Part N1/2, Section 26, Township 19, Range 17, Meridian W6, Kamloops Div of Yale Land District",007-994-079,060,"2 Acres Or More (Single Family Dwelling, Duplex)",0080,"1 Sty Sfd - After 1930 - Fair",994000,54900,1048900,Acres,337,,CA6570802,16JAN2018,1150000,Sale,Improved,Qualified,T,KL58508,10JUN1997,250000,Sale,Improved,Qualified,F,KL46585,09MAY1997,500000,Sale,Improved,Qualified,F,50.6440379,-120.2770028
23,Kamloops,512,"Village of Chase",00411030,512,"Village Of Chase","418 PINE ST","PINE ST","Lot F, Plan KAP23944, District Lot 517, Kamloops Div of Yale Land District",006-180-922,000,"Single Family Dwelling",0090,"1 Sty Sfd - After 1930 - Std",96800,212000,308800,Acres,0.18,,CA6665787,07MAR2018,325000,Sale,Improved,Qualified,F,KK89702,15OCT1996,155000,Sale,Improved,Qualified,F,KG44305,18MAY1993,28000,Sale,Vacant,Qualified,F,50.8236668,-119.6955575
23,Kamloops,726,"Kamloops Rural",06761000,640,"Rural South","1525 YELLOWHEAD HWY S","YELLOWHEAD HWY","District Lot 2625, Kamloops Div of Yale Land District, EXC PT S OF PL H8061 & W OF PL H9538",008-467-463,061,"2 Acres Or More (Vacant)",,"Not Stated",130000,0,130000,Acres,86.42,,CA6635265,20FEB2018,136500,Sale,Vacant,Qualified,F,KJ22808,24MAR1995,85000,Sale,Improved,Qualified,F,,,,,,,,,
23,Kamloops,212,"City of Kamloops",5111046000,051,"Sw Rur-Rose Hill,Knuts&Ironmsk","2140 ROSE HILL RD","ROSE HILL RD","Part NE1/4, Section 27, Township 19, Range 17, Meridian W6, Kamloops Div of Yale Land District, Except Plan 20391",007-993-927,061,"2 Acres Or More (Vacant)",,"Not Stated",642000,0,642000,Acres,88.12,,CA6570803,16JAN2018,350000,Sale,Vacant,Qualified,T,KL58509,10JUN1997,75000,Sale,Improved,Qualified,F,KH66843,30JUN1994,150000,Sale,Vacant,Qualified,F,50.6424099,-120.2617219
23,Kamloops,512,"Village of Chase",00411356,512,"Village Of Chase","381 JUNIPER ST","JUNIPER ST","Lot 4, Plan KAP43242, District Lot 517, Kamloops Div of Yale Land District",016-170-598,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",112000,261000,373000,Acres,0.253,,CA6624088,13FEB2018,373000,Sale,Improved,Reject,F,CA4367019,30APR2015,320000,Sale,Improved,Qualified,F,KT30906,25MAR2002,157000,Sale,Improved,Qualified,F,50.822257,-119.6962253
